,Simulated_αA,Recovered_αA,Simulated_αAB,Recovered_αAB,Simulated_αABC,Recovered_αABC,Simulated_αR,Recovered_αR,Simulated_αB,Recovered_αB,Simulated_αC,Recovered_αC,Simulated_αBC,Recovered_αBC,Simulated_αG,Recovered_αG,Simulated_αH,Recovered_αH,Simulated_αJ,Recovered_αJ,Simulated_αK,Recovered_αK,Simulated_αJK,Recovered_αJK,Simulated_αT,Recovered_αT,Simulated_αTJ,Recovered_αTJ,Simulated_αTJK,Recovered_αTJK
39,0.33602642630081064,0.33617449383632725,0.4343471061316035,0.4344121828214824,0.12925945453347965,0.12919406636378278,0.4223015343068133,0.4221573855078594,0.401148413007246,0.40125704590427214,0.3396075127062944,0.33966350594185607,0.476098820313895,0.4761132151788173,0.7199110369373795,0.7197231492842705,0.34233725673842974,0.3422577355902321,0.3616723339259102,0.36163060307609995,0.6301479843984246,0.6301432831227656,0.7247736199217385,0.7247833488715265,0.8004651568665435,0.8004270294723922,0.266417638762618,0.2663767826273846,0.5122845978327424,0.5123324464201456
40,0.2751105742758292,0.2751390936707426,0.5385728659016576,0.5385344682461722,0.6416515543525549,0.641509440767186,0.8394184389923415,0.839767565681951,0.7830449923831806,0.7828522416479288,0.45655885303478755,0.45648625218931627,0.2537076032693823,0.25361771840483194,0.4365499912901806,0.4363837566356125,0.27897938856395266,0.27879156084041745,0.5947120783417464,0.5947804112699862,0.34742057236216756,0.3475195194455644,0.4395140038242892,0.439606433622788,0.4254731211716283,0.42538574953126373,0.5892310328579471,0.5891775017435212,0.19372882660937352,0.19384871119048666
41,0.5542517764552171,0.5542012587345664,0.5196670964681874,0.5196396017706639,0.4222760620698078,0.4222985525926549,0.6059221538992834,0.6060281885119465,0.75455888299821,0.754444783512529,0.948676483665205,0.9486267739498706,0.8959354888426625,0.8957800694249225,0.49016553385189027,0.49036924232536344,0.9545725991439385,0.9547278778330821,0.6339313945429064,0.6338926931283901,0.4424211497492864,0.4424058453492356,0.32223940684295416,0.32226871224339043,0.383234804908879,0.38341239746182576,0.8002023444770882,0.800140136138581,0.23559141465300665,0.23548942488371488
42,0.2603620309448808,0.26019844310326773,0.7408610837774187,0.7409024646515852,0.5474118267037433,0.5474401527038729,0.2252884666216692,0.22544797241806797,0.08167469085311875,0.08160066656967344,0.2534998266286954,0.25334607144583665,0.48016913585249393,0.48016467673099456,0.8155261002435977,0.8152820819940093,0.3027569803910186,0.3026374092341834,0.3193446005096551,0.31915973831268724,0.23928298494528258,0.23948678360401005,0.28133722613195916,0.2814281429351554,0.38294995807669363,0.3828152219484574,0.11328396088734788,0.1132846878863012,0.31781316604362947,0.3178603332242805
43,0.11781313022605078,0.11784038378373907,0.32517132410198024,0.3251765741408659,0.5153302252502557,0.5154888067916202,0.5825653162091088,0.582426522692594,0.37274293969368416,0.3728023477218566,0.4504570922928243,0.450359800416188,0.8529217172355865,0.8528555973409315,0.13874932337086066,0.13873926668774106,0.06693789371930678,0.06693326837808936,0.08503163138378306,0.08504642805672324,0.055252382444532934,0.05519828186608359,0.35948753858537275,0.35914276848240434,0.22831359857605435,0.2282562206988881,0.5704808208681947,0.5703640800266564,0.1771454001948679,0.17716502031965353
44,0.8272586721254921,0.8272464812188063,0.2909283893762449,0.2908155276244272,0.32979842120950853,0.32975834814516924,0.2520461329940346,0.2520856129741279,0.3121523438246815,0.3120903987788143,0.4488922710821056,0.4488747486444482,0.23568118410103475,0.23580266933152683,0.6950635762006941,0.6951332287413298,0.7478566836278949,0.7475678196333214,0.9439294285597845,0.9438947372135882,0.2529169511854303,0.2529738172453236,0.24124161198757296,0.2413547972533693,0.3852342273730184,0.3854076981506768,0.28617061613031913,0.28616188069879744,0.22235361339466148,0.22236542365234477
45,0.4801808293743883,0.48012206931109486,0.4653480861170704,0.46509603377948755,0.3415724350423719,0.3415124591922818,0.7174170738753132,0.7176746618874051,0.8117228745460572,0.8115807012142251,0.3943086293614137,0.3944664906460945,0.7416351267138609,0.7418118639438548,0.5871083016791625,0.5870903061870778,0.24953190942279815,0.24942555448066706,0.3751223263614572,0.37507989373999173,0.5063603313800403,0.5063027443267446,0.08937916731603564,0.0893795783266155,0.3036502167596259,0.3036324303863112,0.7831160766771562,0.7831332250734365,0.6938946957482988,0.6938309108917174
46,0.32389907156255626,0.3238692575962859,0.27596201399214654,0.2759345291923514,0.28406139330138763,0.2839674370677096,0.83413615449507,0.8340616362408075,0.7099522219138137,0.7099942121697519,0.5640600405820732,0.5640071190760251,0.7467243696851208,0.7465859249011322,0.22389428411847292,0.22392002593504187,0.28970181991036004,0.2895616167875186,0.671483108899723,0.6715381639560519,0.5049876139091956,0.5050375158635259,0.2638082642948026,0.2637800965961828,0.39635192627812177,0.39643722385641544,0.5705707009748993,0.5704408622279938,0.9100644249401375,0.9101751672543271
47,0.40754201807898593,0.4076564163927377,0.1630778470601418,0.16303450929173655,0.16401086747875415,0.16404174740759783,0.5139737133461687,0.5139377977917258,0.17471094991473382,0.1747423174915065,0.6052639483457616,0.6053235161167372,0.1352231026265708,0.13520341698559207,0.17476403292408732,0.17466604007610714,0.5622750994738316,0.5626055905492605,0.3938665599183334,0.39373303058850745,0.9375027924457193,0.9375260430781941,0.39218724037510605,0.3922065831791934,0.09573978224965002,0.09563556265200181,0.3827405413863745,0.3825100757807716,0.6534092830956115,0.6531210567977319
48,0.7742851890600299,0.7745145583933823,0.6415284345613068,0.6418082592708401,0.37677541711659207,0.376777405554905,0.6743963192038385,0.6747163200691444,0.3637685219358167,0.36362464179288234,0.6210901834081782,0.6214218503927013,0.13428472514464976,0.13429915516129953,0.33123608788838566,0.33130851666314554,0.6843564838598646,0.6843391886731304,0.40528613182005,0.40516692899234735,0.14707704733389568,0.14697435328125802,0.7605209801627156,0.7605786279406499,0.43991023923193373,0.4400322734485744,0.3436953773094519,0.3437778918165648,0.4757835387308377,0.47592765962349554
49,0.3083381964471857,0.30830205951630596,0.6571475097791776,0.6571554127751726,0.7927758314375736,0.7923645437456811,0.35498629333211135,0.35475641040098116,0.3151250599472905,0.31523314661901175,0.6259943672789684,0.6259753879381039,0.16727578900938142,0.16727970224742378,0.44016635127016157,0.44004989501329,0.8445301213737229,0.844429928681077,0.2009369466891831,0.20097768761079313,0.5555307592961941,0.5555165665458156,0.8358102530080727,0.8358207396659775,0.8228808561815492,0.823223057990094,0.6221506926680652,0.6221961921124533,0.7692563668209886,0.7692613239568277
50,0.5755906445579115,0.5755957093154962,0.5547609173888589,0.5548515339492411,0.7714726987987333,0.771448988897981,0.47836370385049254,0.47813096934335836,0.47435252411021755,0.4745783630422419,0.3839228264737502,0.38381559692000333,0.6927673525173943,0.6926122144393476,0.7090620859775858,0.7093752618938638,0.8661065839239491,0.8662749388653166,0.24201551968066334,0.24208399892361493,0.43378464980682463,0.4339638380768721,0.8349242882741545,0.835048682503711,0.18794252348179877,0.18787464611151644,0.7020919436604556,0.7023487986396457,0.5377014470987068,0.537614825512161
