,mean,sd,hpd_3%,hpd_97%
αM[16],0.377,0.234,0.022,0.795
αM[17],0.014,0.011,0.001,0.034
αM[18],0.514,0.18,0.184,0.831
αM[19],0.001,0.002,0.0,0.004
αM[20],0.182,0.087,0.04,0.345
αM[21],0.396,0.205,0.055,0.769
αM[22],0.313,0.164,0.048,0.608
αM[23],0.212,0.124,0.03,0.434
αM[24],0.617,0.165,0.335,0.918
αM[25],0.023,0.017,0.003,0.051
αM[26],0.485,0.176,0.168,0.784
αM[27],0.006,0.009,0.0,0.019
αM[28],0.144,0.096,0.013,0.321
αM[29],0.083,0.035,0.033,0.144
αM[30],0.403,0.16,0.12,0.683
αM[31],0.042,0.015,0.018,0.073
αM[32],0.049,0.022,0.018,0.091
αM[33],0.276,0.192,0.014,0.636
αM[34],0.003,0.005,0.0,0.008
αM[35],0.299,0.132,0.075,0.537
αM[36],0.417,0.151,0.155,0.697
αM[37],0.072,0.042,0.011,0.148
αM[38],0.406,0.156,0.132,0.691
αM[39],0.269,0.131,0.053,0.513
αM[40],0.182,0.116,0.013,0.394
αM[41],0.386,0.145,0.157,0.68
αM[42],0.341,0.212,0.019,0.714
αM[43],0.612,0.165,0.324,0.896
αM[44],0.029,0.045,0.0,0.088
αM[45],0.039,0.015,0.014,0.064
αM[46],0.465,0.165,0.184,0.779
αM[47],0.545,0.159,0.269,0.846
αM[48],0.363,0.142,0.124,0.62
αM[49],0.174,0.108,0.018,0.375
αM[50],0.005,0.014,0.0,0.015
αM[51],0.454,0.146,0.196,0.739
αM[52],0.376,0.177,0.068,0.705
αM[53],0.402,0.163,0.096,0.689
αM[54],0.394,0.153,0.13,0.675
αM[55],0.006,0.008,0.0,0.017
αM[56],0.413,0.152,0.117,0.668
αM[57],0.422,0.16,0.133,0.703
αM[58],0.036,0.016,0.01,0.065
αM[59],0.447,0.167,0.16,0.756
αM[60],0.475,0.162,0.153,0.741
αM[61],0.041,0.018,0.015,0.075
αM[62],0.033,0.012,0.014,0.054
αM[63],0.326,0.155,0.076,0.615
αM[64],0.428,0.155,0.149,0.713
αM[65],0.554,0.165,0.281,0.854
αM[66],0.582,0.155,0.309,0.878
αN[0],0.219,0.055,0.123,0.323
αN[1],0.159,0.024,0.117,0.203
αN[2],0.022,0.027,0.001,0.058
αN[3],0.737,0.152,0.462,0.969
αN[4],0.038,0.025,0.005,0.087
αN[5],0.018,0.02,0.001,0.053
αN[6],0.056,0.024,0.02,0.101
αN[7],0.658,0.163,0.364,0.932
αN[8],0.429,0.185,0.126,0.8
αN[9],0.771,0.147,0.502,0.977
αN[10],0.042,0.017,0.015,0.071
αN[11],0.321,0.093,0.153,0.492
αN[12],0.076,0.022,0.038,0.114
αN[13],0.673,0.159,0.383,0.947
αN[14],0.777,0.153,0.472,0.985
αN[15],0.81,0.153,0.529,0.996
αN[16],0.13,0.028,0.081,0.181
αN[17],0.023,0.018,0.002,0.054
αN[18],0.022,0.02,0.001,0.051
αN[19],0.556,0.191,0.221,0.887
αN[20],0.575,0.148,0.297,0.829
αN[21],0.02,0.015,0.002,0.047
αN[22],0.671,0.145,0.409,0.919
αN[23],0.657,0.151,0.387,0.925
αN[24],0.762,0.148,0.493,0.983
αN[25],0.225,0.053,0.135,0.33
αN[26],0.034,0.023,0.005,0.074
αN[27],0.011,0.017,0.0,0.035
αN[28],0.105,0.04,0.041,0.178
αN[29],0.63,0.179,0.292,0.926
αN[30],0.835,0.141,0.556,0.998
αN[31],0.329,0.125,0.111,0.573
αN[32],0.039,0.022,0.006,0.079
αN[33],0.202,0.032,0.141,0.263
αN[34],0.051,0.01,0.035,0.07
αN[35],0.76,0.145,0.489,0.974
αN[36],0.196,0.03,0.145,0.258
αN[37],0.043,0.022,0.014,0.083
αN[38],0.795,0.142,0.523,0.988
αN[39],0.448,0.1,0.266,0.641
αN[40],0.722,0.16,0.424,0.967
αN[41],0.723,0.16,0.432,0.967
αN[42],0.111,0.051,0.031,0.205
αN[43],0.792,0.15,0.521,0.987
αN[44],0.303,0.276,0.001,0.844
αN[45],0.171,0.032,0.115,0.237
αN[46],0.841,0.132,0.598,0.992
αN[47],0.732,0.188,0.367,0.987
αN[48],0.618,0.178,0.29,0.92
αN[49],0.115,0.039,0.047,0.183
αN[50],0.044,0.025,0.01,0.09
αN[51],0.626,0.152,0.345,0.888
αN[52],0.683,0.156,0.383,0.924
αN[53],0.519,0.241,0.128,0.932
αN[54],0.787,0.141,0.536,0.982
αN[55],0.036,0.029,0.004,0.085
αN[56],0.805,0.139,0.541,0.994
αN[57],0.708,0.154,0.414,0.954
αN[58],0.134,0.058,0.042,0.24
αN[59],0.538,0.129,0.309,0.785
αN[60],0.698,0.139,0.451,0.934
αN[61],0.079,0.036,0.022,0.138
αN[62],0.202,0.038,0.135,0.275
αN[63],0.059,0.028,0.017,0.111
αN[64],0.739,0.163,0.424,0.978
αN[65],0.713,0.158,0.407,0.958
αN[66],0.741,0.157,0.438,0.966
αMN[0],0.095,0.011,0.074,0.116
αMN[1],0.616,0.163,0.327,0.899
αMN[2],0.676,0.186,0.308,0.949
αMN[3],0.738,0.156,0.437,0.974
αMN[4],0.308,0.09,0.147,0.468
αMN[5],0.621,0.184,0.283,0.926
αMN[6],0.12,0.04,0.052,0.194
αMN[7],0.784,0.149,0.516,0.983
αMN[8],0.366,0.139,0.14,0.628
αMN[9],0.775,0.148,0.481,0.975
αMN[10],0.024,0.022,0.003,0.064
αMN[11],0.279,0.075,0.146,0.418
αMN[12],0.454,0.15,0.171,0.717
αMN[13],0.355,0.083,0.218,0.517
αMN[14],0.75,0.184,0.378,0.993
αMN[15],0.803,0.155,0.516,0.992
αMN[16],0.488,0.218,0.104,0.858
αMN[17],0.583,0.18,0.287,0.91
αMN[18],0.093,0.05,0.019,0.182
αMN[19],0.135,0.021,0.1,0.178
αMN[20],0.438,0.099,0.272,0.638
αMN[21],0.069,0.046,0.009,0.152
αMN[22],0.814,0.151,0.507,0.992
αMN[23],0.77,0.156,0.464,0.981
αMN[24],0.779,0.155,0.485,0.987
αMN[25],0.719,0.167,0.427,0.974
αMN[26],0.137,0.055,0.05,0.233
αMN[27],0.113,0.063,0.023,0.229
αMN[28],0.037,0.015,0.014,0.063
αMN[29],0.07,0.013,0.047,0.093
αMN[30],0.799,0.156,0.497,0.984
αMN[31],0.546,0.177,0.222,0.842
αMN[32],0.088,0.036,0.032,0.157
αMN[33],0.404,0.105,0.214,0.605
αMN[34],0.746,0.172,0.429,0.985
αMN[35],0.76,0.152,0.467,0.986
αMN[36],0.636,0.169,0.313,0.906
αMN[37],0.665,0.171,0.347,0.931
αMN[38],0.819,0.136,0.562,0.984
αMN[39],0.568,0.138,0.28,0.792
αMN[40],0.821,0.15,0.534,0.997
αMN[41],0.73,0.145,0.464,0.951
αMN[42],0.051,0.02,0.02,0.088
αMN[43],0.791,0.156,0.498,0.994
αMN[44],0.047,0.014,0.026,0.074
αMN[45],0.47,0.162,0.178,0.777
αMN[46],0.813,0.139,0.568,0.99
αMN[47],0.683,0.193,0.32,0.969
αMN[48],0.319,0.081,0.166,0.461
αMN[49],0.043,0.017,0.015,0.074
αMN[50],0.22,0.102,0.059,0.403
αMN[51],0.776,0.149,0.49,0.981
αMN[52],0.733,0.163,0.426,0.963
αMN[53],0.228,0.074,0.11,0.376
αMN[54],0.752,0.155,0.443,0.972
αMN[55],0.699,0.19,0.335,0.98
αMN[56],0.746,0.15,0.462,0.97
αMN[57],0.814,0.144,0.536,0.995
αMN[58],0.073,0.015,0.045,0.098
αMN[59],0.514,0.119,0.309,0.731
αMN[60],0.762,0.149,0.477,0.973
αMN[61],0.162,0.048,0.08,0.25
αMN[62],0.538,0.188,0.203,0.862
αMN[63],0.187,0.064,0.085,0.304
αMN[64],0.811,0.141,0.536,0.994
αMN[65],0.775,0.171,0.451,0.997
αMN[66],0.771,0.161,0.462,0.987
αU[0],0.479,0.2,0.129,0.829
αU[1],0.496,0.2,0.142,0.849
αU[2],0.502,0.2,0.189,0.884
αU[3],0.495,0.209,0.116,0.841
αU[4],0.497,0.204,0.178,0.895
αU[5],0.506,0.206,0.154,0.859
αU[6],0.504,0.203,0.13,0.854
αU[7],0.505,0.198,0.151,0.847
αU[8],0.496,0.203,0.139,0.854
αU[9],0.501,0.199,0.158,0.865
αU[10],0.504,0.201,0.141,0.858
αU[11],0.514,0.205,0.115,0.836
αU[12],0.499,0.2,0.138,0.855
αU[13],0.494,0.208,0.13,0.86
αU[14],0.494,0.211,0.137,0.859
αU[15],0.495,0.201,0.129,0.838
αU[16],0.492,0.205,0.141,0.866
αU[17],0.508,0.213,0.128,0.874
αU[18],0.502,0.199,0.156,0.859
αU[19],0.493,0.198,0.145,0.851
αU[20],0.512,0.2,0.168,0.862
αU[21],0.511,0.207,0.133,0.838
αU[22],0.491,0.197,0.114,0.826
αU[23],0.512,0.209,0.136,0.87
αU[24],0.494,0.2,0.126,0.838
αU[25],0.507,0.203,0.149,0.86
αU[26],0.499,0.201,0.141,0.858
αU[27],0.484,0.206,0.152,0.86
αU[28],0.491,0.201,0.134,0.842
αU[29],0.505,0.203,0.143,0.852
αU[30],0.496,0.202,0.145,0.859
αU[31],0.484,0.2,0.104,0.81
αU[32],0.511,0.208,0.151,0.873
αU[33],0.502,0.2,0.16,0.881
αU[34],0.505,0.207,0.121,0.86
αU[35],0.498,0.203,0.15,0.868
αU[36],0.502,0.2,0.12,0.833
αU[37],0.491,0.205,0.137,0.842
αU[38],0.492,0.204,0.123,0.858
αU[39],0.494,0.204,0.165,0.87
αU[40],0.496,0.2,0.157,0.879
αU[41],0.509,0.194,0.141,0.842
αU[42],0.504,0.204,0.145,0.858
αU[43],0.497,0.195,0.165,0.845
αU[44],0.504,0.204,0.151,0.861
αU[45],0.508,0.201,0.131,0.839
αU[46],0.49,0.207,0.128,0.856
αU[47],0.508,0.2,0.158,0.862
αU[48],0.503,0.198,0.142,0.845
αU[49],0.492,0.207,0.148,0.874
αU[50],0.505,0.208,0.146,0.871
αU[51],0.495,0.199,0.119,0.821
αU[52],0.489,0.207,0.121,0.849
αU[53],0.478,0.202,0.107,0.82
αU[54],0.485,0.198,0.137,0.851
αU[55],0.507,0.205,0.172,0.904
αU[56],0.494,0.2,0.121,0.834
αU[57],0.496,0.201,0.147,0.861
αU[58],0.501,0.203,0.144,0.86
αU[59],0.5,0.207,0.143,0.864
αU[60],0.493,0.202,0.112,0.854
αU[61],0.496,0.201,0.139,0.855
αU[62],0.51,0.202,0.145,0.866
αU[63],0.504,0.199,0.131,0.829
αU[64],0.508,0.206,0.149,0.864
αU[65],0.509,0.196,0.146,0.83
αU[66],0.509,0.204,0.141,0.838
αUM[0],0.379,0.127,0.149,0.604
αUM[1],0.202,0.066,0.088,0.321
αUM[2],0.319,0.179,0.037,0.66
αUM[3],0.103,0.054,0.028,0.202
αUM[4],0.541,0.144,0.273,0.797
αUM[5],0.265,0.057,0.159,0.368
αUM[6],0.572,0.174,0.269,0.896
αUM[7],0.122,0.062,0.028,0.235
αUM[8],0.14,0.073,0.032,0.277
αUM[9],0.161,0.08,0.029,0.296
αUM[10],0.144,0.107,0.01,0.333
αUM[11],0.108,0.098,0.004,0.298
αUM[12],0.424,0.116,0.224,0.647
αUM[13],0.417,0.086,0.272,0.583
αUM[14],0.192,0.06,0.088,0.299
αUM[15],0.654,0.162,0.371,0.93
αUM[16],0.14,0.056,0.047,0.237
αUM[17],0.37,0.177,0.063,0.675
αUM[18],0.263,0.106,0.087,0.45
αUM[19],0.321,0.187,0.04,0.679
αUM[20],0.157,0.059,0.053,0.261
αUM[21],0.361,0.125,0.139,0.583
αUM[22],0.128,0.055,0.041,0.236
αUM[23],0.127,0.068,0.024,0.254
αUM[24],0.248,0.069,0.132,0.381
αUM[25],0.384,0.151,0.135,0.666
αUM[26],0.243,0.09,0.09,0.403
αUM[27],0.326,0.182,0.032,0.656
αUM[28],0.283,0.133,0.068,0.534
αUM[29],0.157,0.106,0.013,0.339
αUM[30],0.087,0.052,0.015,0.18
αUM[31],0.386,0.149,0.141,0.67
αUM[32],0.238,0.152,0.02,0.516
αUM[33],0.221,0.09,0.063,0.377
αUM[34],0.326,0.177,0.066,0.672
αUM[35],0.113,0.056,0.029,0.221
αUM[36],0.09,0.054,0.01,0.183
αUM[37],0.464,0.125,0.234,0.684
αUM[38],0.085,0.046,0.021,0.172
αUM[39],0.224,0.082,0.091,0.376
αUM[40],0.122,0.066,0.029,0.251
αUM[41],0.136,0.062,0.035,0.247
αUM[42],0.167,0.106,0.016,0.361
αUM[43],0.167,0.051,0.084,0.261
αUM[44],0.389,0.155,0.101,0.651
αUM[45],0.532,0.137,0.289,0.787
αUM[46],0.103,0.049,0.027,0.192
αUM[47],0.138,0.055,0.051,0.245
αUM[48],0.282,0.082,0.129,0.43
αUM[49],0.452,0.131,0.199,0.665
αUM[50],0.313,0.169,0.051,0.62
αUM[51],0.524,0.118,0.31,0.739
αUM[52],0.128,0.055,0.034,0.229
αUM[53],0.352,0.084,0.2,0.5
αUM[54],0.103,0.058,0.016,0.213
αUM[55],0.354,0.176,0.066,0.675
αUM[56],0.078,0.047,0.014,0.165
αUM[57],0.085,0.049,0.015,0.173
αUM[58],0.345,0.165,0.073,0.65
αUM[59],0.111,0.056,0.033,0.208
αUM[60],0.16,0.058,0.068,0.276
αUM[61],0.211,0.145,0.01,0.482
αUM[62],0.323,0.159,0.051,0.597
αUM[63],0.289,0.077,0.146,0.426
αUM[64],0.086,0.049,0.015,0.171
αUM[65],0.268,0.064,0.165,0.396
αUM[66],0.326,0.082,0.182,0.486
αUMN[0],0.028,0.011,0.009,0.047
αUMN[1],0.643,0.199,0.26,0.944
αUMN[2],0.067,0.038,0.01,0.136
αUMN[3],0.682,0.172,0.352,0.946
αUMN[4],0.402,0.163,0.112,0.707
αUMN[5],0.808,0.152,0.518,0.996
αUMN[6],0.172,0.091,0.038,0.342
αUMN[7],0.66,0.165,0.35,0.917
αUMN[8],0.715,0.16,0.423,0.962
αUMN[9],0.651,0.156,0.367,0.906
αUMN[10],0.578,0.202,0.205,0.923
αUMN[11],0.627,0.165,0.327,0.902
αUMN[12],0.698,0.167,0.408,0.965
αUMN[13],0.384,0.144,0.12,0.632
αUMN[14],0.742,0.152,0.454,0.972
αUMN[15],0.343,0.093,0.171,0.508
αUMN[16],0.514,0.156,0.229,0.782
αUMN[17],0.068,0.035,0.016,0.136
αUMN[18],0.528,0.193,0.2,0.89
αUMN[19],0.008,0.007,0.001,0.021
αUMN[20],0.674,0.163,0.36,0.933
αUMN[21],0.604,0.186,0.28,0.921
αUMN[22],0.703,0.16,0.405,0.945
αUMN[23],0.654,0.175,0.347,0.957
αUMN[24],0.615,0.146,0.354,0.87
αUMN[25],0.339,0.16,0.075,0.634
αUMN[26],0.397,0.155,0.1,0.656
αUMN[27],0.493,0.181,0.167,0.805
αUMN[28],0.5,0.226,0.146,0.925
αUMN[29],0.683,0.183,0.36,0.971
αUMN[30],0.676,0.154,0.392,0.918
αUMN[31],0.327,0.125,0.112,0.562
αUMN[32],0.51,0.23,0.142,0.931
αUMN[33],0.678,0.172,0.362,0.971
αUMN[34],0.017,0.017,0.001,0.042
αUMN[35],0.408,0.119,0.2,0.633
αUMN[36],0.669,0.164,0.378,0.944
αUMN[37],0.275,0.134,0.073,0.537
αUMN[38],0.712,0.17,0.392,0.975
αUMN[39],0.625,0.171,0.31,0.904
αUMN[40],0.702,0.169,0.415,0.974
αUMN[41],0.655,0.175,0.329,0.953
αUMN[42],0.597,0.201,0.231,0.932
αUMN[43],0.695,0.173,0.396,0.976
αUMN[44],0.542,0.205,0.171,0.874
αUMN[45],0.053,0.013,0.032,0.077
αUMN[46],0.687,0.157,0.376,0.925
αUMN[47],0.721,0.16,0.407,0.961
αUMN[48],0.644,0.174,0.305,0.922
αUMN[49],0.481,0.227,0.114,0.895
αUMN[50],0.132,0.053,0.052,0.231
αUMN[51],0.539,0.244,0.135,0.952
αUMN[52],0.713,0.162,0.415,0.971
αUMN[53],0.674,0.166,0.356,0.938
αUMN[54],0.673,0.159,0.391,0.951
αUMN[55],0.265,0.087,0.123,0.44
αUMN[56],0.693,0.172,0.382,0.966
αUMN[57],0.7,0.167,0.395,0.957
αUMN[58],0.065,0.031,0.018,0.118
αUMN[59],0.71,0.149,0.428,0.946
αUMN[60],0.742,0.157,0.443,0.974
αUMN[61],0.18,0.066,0.064,0.298
αUMN[62],0.672,0.18,0.348,0.96
αUMN[63],0.495,0.154,0.211,0.766
αUMN[64],0.662,0.153,0.386,0.928
αUMN[65],0.702,0.162,0.412,0.959
αUMN[66],0.611,0.179,0.287,0.901
