ID,Stimulus,trialseq,DV,R,s,T,u,R_abs,T_abs,US,Test
112,Ru,78,3.218107247,1,0,0,1,0,0,0,0
112,Rs,79,4.567901235,1,1,0,0,0,0,0,0
112,Tu,80,4.633744982,0,0,1,1,0,0,0,0
113,Rs,1,4.608796296,1,1,0,0,0,0,1,1
113,s,2,4.707175926,0,1,0,0,1,0,1,1
113,s,3,4.62037037,0,1,0,0,1,0,0,1
113,Rs,4,4.747685185,1,1,0,0,0,0,1,1
113,Rs,5,4.747685185,1,1,0,0,0,0,1,1
113,s,6,4.793981481,0,1,0,0,1,0,0,1
113,s,7,4.712962963,0,1,0,0,1,0,0,1
113,Rs,8,4.822916667,1,1,0,0,0,0,0,1
113,Rs,9,4.759259259,1,1,0,0,0,0,1,1
113,s,10,4.614583333,0,1,0,0,1,0,0,1
113,s,11,1.078703704,0,1,0,0,1,0,0,1
113,Rs,12,4.846064815,1,1,0,0,0,0,1,1
113,s,13,4.846064815,0,1,0,0,1,0,1,1
113,Rs,14,1.072916667,1,1,0,0,0,0,1,1
113,s,15,4.834490741,0,1,0,0,1,0,0,1
113,Rs,16,4.834490741,1,1,0,0,0,0,0,1
113,s,17,1.119212963,0,1,0,0,1,0,0,1
113,Rs,18,4.892361111,1,1,0,0,0,0,1,1
113,s,19,4.840277778,0,1,0,0,1,0,1,1
113,Rs,20,4.840277778,1,1,0,0,0,0,0,1
113,s,21,1.159722222,0,1,0,0,1,0,0,1
113,Rs,22,4.93287037,1,1,0,0,0,0,1,1
113,Rs,23,4.741898148,1,1,0,0,0,0,1,1
113,s,24,4.741898148,0,1,0,0,1,0,0,1
113,u,25,1.165509259,0,0,0,1,0,0,0,1
113,u,26,4.875,0,0,0,1,0,0,0,1
113,Tu,27,4.840277778,0,0,1,1,0,0,1,1
113,Tu,28,4.840277778,0,0,1,1,0,0,0,1
113,u,29,4.840277778,0,0,0,1,0,1,0,1
113,u,30,4.840277778,0,0,0,1,0,1,0,1
113,Tu,31,4.799768519,0,0,1,1,0,0,1,1
113,Tu,32,4.793981481,0,0,1,1,0,0,1,1
113,u,33,4.793981481,0,0,0,1,0,1,0,1
113,u,34,4.793981481,0,0,0,1,0,1,1,1
113,Tu,35,4.649305556,0,0,1,1,0,0,1,1
113,Tu,36,4.649305556,0,0,1,1,0,0,0,1
113,Tu,37,4.799768519,0,0,1,1,0,0,1,1
113,Tu,38,4.759259259,0,0,1,1,0,0,1,1
113,u,39,4.759259259,0,0,0,1,0,1,0,1
113,u,40,4.759259259,0,0,0,1,0,1,0,1
113,u,41,4.759259259,0,0,0,1,0,1,0,1
113,u,42,4.759259259,0,0,0,1,0,1,1,1
113,Tu,43,4.875,0,0,1,1,0,0,1,1
113,Tu,44,4.875,0,0,1,1,0,0,1,1
113,Tu,45,4.875,0,0,1,1,0,0,1,1
113,Tu,46,4.875,0,0,1,1,0,0,0,1
113,u,47,4.875,0,0,0,1,0,1,0,1
113,u,48,4.875,0,0,0,1,0,1,1,1
113,Rs,49,4.863425926,1,1,0,0,0,0,1,1
113,s,50,4.863425926,0,1,0,0,1,0,0,1
113,u,51,4.863425926,0,0,0,1,0,1,0,1
113,s,52,4.863425926,0,1,0,0,1,0,0,1
113,Rs,53,4.863425926,1,1,0,0,0,0,0,1
113,Tu,54,1.125,0,0,1,1,0,0,1,1
113,u,55,1.125,0,0,0,1,0,1,1,1
113,Tu,56,1.125,0,0,1,1,0,0,1,1
113,Tu,57,1.125,0,0,1,1,0,0,1,1
113,s,58,1.125,0,1,0,0,1,0,0,1
113,Tu,59,1.125,0,0,1,1,0,0,0,1
113,u,60,4.608796296,0,0,0,1,0,1,0,1
113,Rs,61,1.119212963,1,1,0,0,0,0,1,1
113,u,62,1.136574074,0,0,0,1,0,1,0,1
113,Rs,63,1.136574074,1,1,0,0,0,0,1,1
113,s,64,1.136574074,0,1,0,0,1,0,1,1
113,Ru,65,4.753472222,1,0,0,1,0,0,0,0
113,Tu,66,4.730324074,0,0,1,1,0,0,0,0
113,u,67,4.730324074,0,0,0,1,0,1,0,0
113,R,68,4.730324074,1,0,0,0,0,0,0,0
113,T,69,4.730324074,0,0,1,0,0,0,0,0
113,Rs,70,4.730324074,1,1,0,0,0,0,0,0
113,s,71,4.730324074,0,1,0,0,1,0,0,0
113,Ts,72,4.730324074,0,1,1,0,0,0,0,0
113,Tu,73,4.730324074,0,0,1,1,0,0,0,0
113,Ru,74,4.730324074,1,0,0,1,0,0,0,0
113,T,75,4.730324074,0,0,1,0,0,0,0,0
113,s,76,4.730324074,0,1,0,0,1,0,0,0
113,R,77,4.672453704,1,0,0,0,0,0,0,0
113,u,78,4.672453704,0,0,0,1,0,1,0,0
113,Ts,79,4.672453704,0,1,1,0,0,0,0,0
113,Rs,80,4.672453704,1,1,0,0,0,0,0,0
114,s,1,4.984953704,0,1,0,0,0,0,0,1
114,Rs,2,1.015046296,1,1,0,0,0,0,1,1
114,Rs,3,4.990740741,1,1,0,0,0,0,0,1
114,s,4,2.953703704,0,1,0,0,1,0,0,1
114,Rs,5,1.009259259,1,1,0,0,0,0,1,1
114,Rs,6,1.02662037,1,1,0,0,0,0,1,1
114,s,7,4.984953704,0,1,0,0,1,0,0,1
114,s,8,1.003472222,0,1,0,0,1,0,0,1
114,Rs,9,4.984953704,1,1,0,0,0,0,1,1
114,s,10,4.967592593,0,1,0,0,1,0,0,1
114,Rs,11,2.872685185,1,1,0,0,0,0,0,1
114,s,12,4.990740741,0,1,0,0,1,0,1,1
114,s,13,1.003472222,0,1,0,0,1,0,0,1
114,s,14,4.961805556,0,1,0,0,1,0,1,1
114,Rs,15,4.979166667,1,1,0,0,0,0,1,1
114,Rs,16,4.97337963,1,1,0,0,0,0,1,1
114,s,17,4.921296296,0,1,0,0,1,0,0,1
114,s,18,1.038194444,0,1,0,0,1,0,1,1
114,Rs,19,4.938657407,1,1,0,0,0,0,0,1
114,Rs,20,1.043981481,1,1,0,0,0,0,1,1
114,Rs,21,4.915509259,1,1,0,0,0,0,1,1
114,Rs,22,1.096064815,1,1,0,0,0,0,1,1
114,s,23,4.909722222,0,1,0,0,1,0,0,1
114,s,24,1.049768519,0,1,0,0,1,0,0,1
114,Tu,25,4.950231481,0,0,1,1,0,0,1,1
114,u,26,4.909722222,0,0,0,1,0,1,0,1
114,u,27,1.078703704,0,0,0,1,0,1,0,1
114,Tu,28,4.880787037,0,0,1,1,0,0,1,1
114,u,29,4.921296296,0,0,0,1,0,1,0,1
114,Tu,30,1.049768519,0,0,1,1,0,0,1,1
114,Tu,31,4.927083333,0,0,1,1,0,0,1,1
114,u,32,4.927083333,0,0,0,1,0,1,1,1
114,u,33,1.130787037,0,0,0,1,0,1,0,1
114,u,34,1.084490741,0,0,0,1,0,1,0,1
114,Tu,35,4.898148148,0,0,1,1,0,0,1,1
114,Tu,36,4.898148148,0,0,1,1,0,0,1,1
114,u,37,1.125,0,0,0,1,0,1,0,1
114,Tu,38,4.857638889,0,0,1,1,0,0,0,1
114,Tu,39,4.857638889,0,0,1,1,0,0,1,1
114,u,40,4.857638889,0,0,0,1,0,1,0,1
114,Tu,41,1.119212963,0,0,1,1,0,0,0,1
114,Tu,42,4.927083333,0,0,1,1,0,0,1,1
114,u,43,4.93287037,0,0,0,1,0,1,0,1
114,u,44,1.136574074,0,0,0,1,0,1,1,1
114,u,45,4.875,0,0,0,1,0,1,0,1
114,Tu,46,1.18287037,0,0,1,1,0,0,0,1
114,Tu,47,4.886574074,0,0,1,1,0,0,1,1
114,u,48,4.886574074,0,0,0,1,0,1,1,1
114,u,49,4.898148148,0,0,0,1,0,1,0,1
114,Rs,50,1.096064815,1,1,0,0,0,0,1,1
114,u,51,1.055555556,0,0,0,1,0,1,1,1
114,s,52,4.892361111,0,1,0,0,1,0,0,1
114,Tu,53,1.148148148,0,0,1,1,0,0,1,1
114,Rs,54,4.915509259,1,1,0,0,0,0,0,1
114,Tu,55,4.81712963,0,0,1,1,0,0,1,1
114,s,56,4.961805556,0,1,0,0,1,0,0,1
114,u,57,4.961805556,0,0,0,1,0,1,0,1
114,Rs,58,4.961805556,1,1,0,0,0,0,1,1
114,Rs,59,4.961805556,1,1,0,0,0,0,1,1
114,u,60,1.061342593,0,0,0,1,0,1,0,1
114,s,61,4.921296296,0,1,0,0,1,0,0,1
114,Tu,62,4.921296296,0,0,1,1,0,0,1,1
114,s,63,4.921296296,0,1,0,0,1,0,1,1
114,Tu,64,4.921296296,0,0,1,1,0,0,0,1
114,Ts,65,4.927083333,0,1,1,0,0,0,0,0
114,R,66,1.136574074,1,0,0,0,0,0,0,0
114,s,67,4.782407407,0,1,0,0,1,0,0,0
114,Ru,68,4.834490741,1,0,0,1,0,0,0,0
114,T,69,1.148148148,0,0,1,0,0,0,0,0
114,Rs,70,4.81712963,1,1,0,0,0,0,0,0
114,Tu,71,4.759259259,0,0,1,1,0,0,0,0
114,u,72,1.078703704,0,0,0,1,0,1,0,0
114,s,73,4.828703704,0,1,0,0,1,0,0,0
114,Ru,74,4.828703704,1,0,0,1,0,0,0,0
114,Tu,75,4.712962963,0,0,1,1,0,0,0,0
114,Rs,76,4.759259259,1,1,0,0,0,0,0,0
114,T,77,4.967592593,0,0,1,0,0,0,0,0
114,Ts,78,1.194444444,0,1,1,0,0,0,0,0
114,R,79,4.707175926,1,0,0,0,0,0,0,0
114,u,80,1.28125,0,0,0,1,0,1,0,0
115,s,1,4.970848971,0,1,0,0,0,0,0,1
115,Rs,2,4.976633006,1,1,0,0,0,0,1,1
115,s,3,4.531275503,0,1,0,0,1,0,0,1
115,Rs,4,4.976633006,1,1,0,0,0,0,1,1
115,Rs,5,1.008905316,1,1,0,0,0,0,1,1
115,Rs,6,3.657913133,1,1,0,0,0,0,0,1
115,s,7,4.970848971,0,1,0,0,1,0,1,1
115,s,8,1.188204992,0,1,0,0,1,0,0,1
115,s,9,4.959281429,0,1,0,0,1,0,0,1
115,Rs,10,4.907226697,1,1,0,0,0,0,1,1
115,s,11,3.050607664,0,1,0,0,1,0,1,1
115,Rs,12,4.820468811,1,1,0,0,0,0,1,1
115,s,13,4.65852058,0,1,0,0,1,0,0,1
115,s,14,4.080134494,0,1,0,0,1,0,1,1
115,Rs,15,2.339192995,1,1,0,0,0,0,1,1
115,Rs,16,4.970848971,1,1,0,0,0,0,0,1
115,s,17,4.936145816,0,1,0,0,1,0,0,1
115,Rs,18,1.795510329,1,1,0,0,0,0,1,1
115,Rs,19,4.988200548,1,1,0,0,0,0,1,1
115,s,20,1.003121545,0,1,0,0,1,0,0,1
115,Rs,21,4.965064935,1,1,0,0,0,0,0,1
115,Rs,22,4.976633006,1,1,0,0,0,0,1,1
115,s,23,4.832036352,0,1,0,0,1,0,0,1
115,s,24,4.936145816,0,1,0,0,1,0,0,1
115,Tu,25,3.13736555,0,0,1,1,0,0,1,1
115,u,26,4.959281429,0,0,0,1,0,1,0,1
115,u,27,1.512101057,0,0,0,1,0,1,0,1
115,Tu,28,2.934930393,0,0,1,1,0,0,0,1
115,u,29,4.785765656,0,0,0,1,0,1,0,1
115,Tu,30,1.42534317,0,0,1,1,0,0,1,1
115,u,31,4.519707961,0,0,0,1,0,1,0,1
115,Tu,32,4.976633006,0,0,1,1,0,0,1,1
115,u,33,4.982416512,0,0,0,1,0,1,1,1
115,Tu,34,3.050607664,0,0,1,1,0,0,0,1
115,u,35,4.970848971,0,0,0,1,0,1,0,1
115,Tu,36,4.988200548,0,0,1,1,0,0,1,1
115,Tu,37,4.999768089,0,0,1,1,0,0,1,1
115,Tu,38,4.965064935,0,0,1,1,0,0,1,1
115,u,39,4.646953038,0,0,0,1,0,1,0,1
115,u,40,4.803117233,0,0,0,1,0,1,0,1
115,Tu,41,4.878307049,0,0,1,1,0,0,1,1
115,Tu,42,1.084095528,0,0,1,1,0,0,0,1
115,u,43,3.073743012,0,0,0,1,0,1,1,1
115,u,44,4.311489034,0,0,0,1,0,1,0,1
115,Tu,45,1.413775629,0,0,1,1,0,0,1,1
115,u,46,2.992769161,0,0,0,1,0,1,1,1
115,Tu,47,4.797333198,0,0,1,1,0,0,1,1
115,u,48,1.118798683,0,0,0,1,0,1,0,1
115,Tu,49,1.020473122,0,0,1,1,0,0,1,1
115,s,50,3.004336703,0,1,0,0,1,0,0,1
115,s,51,4.918794239,0,1,0,0,1,0,0,1
115,Rs,52,4.982416512,1,1,0,0,0,0,1,1
115,u,53,1.332801513,0,0,0,1,0,1,1,1
115,Rs,54,4.970848971,1,1,0,0,0,0,0,1
115,Tu,55,4.993984583,0,0,1,1,0,0,1,1
115,u,56,3.02168828,0,0,0,1,0,1,0,1
115,u,57,1.020473122,0,0,0,1,0,1,0,1
115,Tu,58,4.884091084,0,0,1,1,0,0,0,1
115,Rs,59,1.026256893,1,1,0,0,0,0,1,1
115,Rs,60,1.026256893,1,1,0,0,0,0,1,1
115,s,61,2.969633548,0,1,0,0,1,0,1,1
115,u,62,1.049392373,0,0,0,1,0,1,0,1
115,s,63,4.103270107,0,1,0,0,1,0,0,1
115,Tu,64,1.037824699,0,0,1,1,0,0,1,1
115,u,65,4.84938793,0,0,0,1,0,1,0,0
115,T,66,4.988200548,0,0,1,0,0,0,0,0
115,s,67,3.050607664,0,1,0,0,1,0,0,0
115,Rs,68,1.003121545,1,1,0,0,0,0,0,0
115,R,69,2.986985125,1,0,0,0,0,0,0,0
115,Ts,70,4.982416512,0,1,1,0,0,0,0,0
115,Tu,71,1.066743951,0,0,1,1,0,0,0,0
115,Ru,72,4.976633006,1,0,0,1,0,0,0,0
115,Ru,73,1.720319984,1,0,0,1,0,0,0,0
115,T,74,4.837820388,0,0,1,0,0,0,0,0
115,s,75,4.982416512,0,1,0,0,1,0,0,0
115,u,76,2.877091891,0,0,0,1,0,1,0,0
115,Rs,77,1.014689219,1,1,0,0,0,0,0,0
115,Tu,78,4.988200548,0,0,1,1,0,0,0,0
115,R,79,4.473437265,1,0,0,0,0,0,0,0
115,Ts,80,1.153501837,0,1,1,0,0,0,0,0
116,s,1,2.988425926,0,1,0,0,0,0,0,1
116,Rs,2,3.005787037,1,1,0,0,0,0,1,1
116,Rs,3,4.927083333,1,1,0,0,0,0,1,1
116,s,4,1.142361111,0,1,0,0,1,0,0,1
116,Rs,5,4.898148148,1,1,0,0,0,0,1,1
116,s,6,1.038194444,0,1,0,0,1,0,0,1
116,Rs,7,4.950231481,1,1,0,0,0,0,0,1
116,s,8,1.090277778,0,1,0,0,1,0,1,1
116,Rs,9,1.096064815,1,1,0,0,0,0,1,1
116,s,10,2.947916667,0,1,0,0,1,0,0,1
116,Rs,11,3.821759259,1,1,0,0,0,0,0,1
116,s,12,4.880787037,0,1,0,0,1,0,0,1
116,Rs,13,1.825231481,1,1,0,0,0,0,0,1
116,s,14,4.284722222,0,1,0,0,1,0,1,1
116,Rs,15,2.288194444,1,1,0,0,0,0,1,1
116,s,16,4.846064815,0,1,0,0,1,0,0,1
116,Rs,17,3.885416667,1,1,0,0,0,0,1,1
116,Rs,18,4.927083333,1,1,0,0,0,0,1,1
116,s,19,1.165509259,0,1,0,0,1,0,0,1
116,s,20,3.532407407,0,1,0,0,1,0,0,1
116,s,21,1.616898148,0,1,0,0,1,0,0,1
116,Rs,22,4.97337963,1,1,0,0,0,0,1,1
116,s,23,1.640046296,0,1,0,0,1,0,1,1
116,Rs,24,3.462962963,1,1,0,0,0,0,1,1
116,u,25,3,0,0,0,1,0,0,0,1
116,u,26,2.994212963,0,0,0,1,0,0,1,1
116,Tu,27,2.959490741,0,0,1,1,0,0,1,1
116,Tu,28,4.927083333,0,0,1,1,0,0,1,1
116,u,29,2.6875,0,0,0,1,0,1,0,1
116,u,30,1.813657407,0,0,0,1,0,1,0,1
116,Tu,31,4.97337963,0,0,1,1,0,0,1,1
116,Tu,32,4.961805556,0,0,1,1,0,0,1,1
116,u,33,1.159722222,0,0,0,1,0,1,0,1
116,u,34,1.240740741,0,0,0,1,0,1,1,1
116,Tu,35,3.653935185,0,0,1,1,0,0,1,1
116,Tu,36,4.915509259,0,0,1,1,0,0,0,1
116,u,37,3.011574074,0,0,0,1,0,1,0,1
116,Tu,38,2.982638889,0,0,1,1,0,0,1,1
116,Tu,39,4.892361111,0,0,1,1,0,0,0,1
116,u,40,2.143518519,0,0,0,1,0,1,0,1
116,Tu,41,4.736111111,0,0,1,1,0,0,1,1
116,Tu,42,3.011574074,0,0,1,1,0,0,1,1
116,u,43,2.461805556,0,0,0,1,0,1,0,1
116,u,44,1.998842593,0,0,0,1,0,1,0,1
116,Tu,45,4.5625,0,0,1,1,0,0,1,1
116,u,46,1.935185185,0,0,0,1,0,1,1,1
116,u,47,2.982638889,0,0,0,1,0,1,0,1
116,Tu,48,4.77662037,0,0,1,1,0,0,0,1
116,s,49,1.917824074,0,1,0,0,1,0,0,1
116,Tu,50,4.666666667,0,0,1,1,0,0,1,1
116,u,51,3.335648148,0,0,0,1,0,1,1,1
116,Rs,52,3.515046296,1,1,0,0,0,0,0,1
116,Rs,53,3.503472222,1,1,0,0,0,0,1,1
116,s,54,2.328703704,0,1,0,0,1,0,0,1
116,u,55,3.017361111,0,0,0,1,0,1,0,1
116,Tu,56,4.591435185,0,0,1,1,0,0,1,1
116,u,57,3.474537037,0,0,0,1,0,1,0,1
116,Tu,58,4.5625,0,0,1,1,0,0,0,1
116,Tu,59,3.607638889,0,0,1,1,0,0,1,1
116,Rs,60,4.209490741,1,1,0,0,0,0,1,1
116,s,61,1.929398148,0,1,0,0,1,0,0,1
116,s,62,1.732638889,0,1,0,0,1,0,1,1
116,u,63,3,0,0,0,1,0,1,0,1
116,Rs,64,4.09375,1,1,0,0,0,0,1,1
116,R,65,2.085648148,1,0,0,0,0,0,0,0
116,s,66,2.166666667,0,1,0,0,1,0,0,0
116,Rs,67,4.736111111,1,1,0,0,0,0,0,0
116,Ts,68,2.021990741,0,1,1,0,0,0,0,0
116,u,69,3.046296296,0,0,0,1,0,1,0,0
116,T,70,2.178240741,0,0,1,0,0,0,0,0
116,Tu,71,4.753472222,0,0,1,1,0,0,0,0
116,Ru,72,2.097222222,1,0,0,1,0,0,0,0
116,Ru,73,2.265046296,1,0,0,1,0,0,0,0
116,s,74,2.994212963,0,1,0,0,1,0,0,0
116,u,75,3.017361111,0,0,0,1,0,1,0,0
116,T,76,1.819444444,0,0,1,0,0,0,0,0
116,Ts,77,1.518518519,0,1,1,0,0,0,0,0
116,Tu,78,4.672453704,0,0,1,1,0,0,0,0
116,Rs,79,4.938657407,1,1,0,0,0,0,0,0
116,R,80,3.011574074,1,0,0,0,0,0,0,0
117,s,1,3.001060139,0,1,0,0,0,0,0,1
117,Rs,2,2.988727153,1,1,0,0,0,0,1,1
117,s,3,2.511851298,0,1,0,0,1,0,0,1
117,Rs,4,4.41524326,1,1,0,0,0,0,1,1
117,s,5,2.010309747,0,1,0,0,1,0,1,1
117,Rs,6,4.879785851,1,1,0,0,0,0,0,1
117,Rs,7,4.698901676,1,1,0,0,0,0,1,1
117,s,8,3.572488707,0,1,0,0,1,0,0,1
117,Rs,9,4.945561964,1,1,0,0,0,0,1,1
117,s,10,3.27649675,0,1,0,0,1,0,1,1
117,s,11,3.551933637,0,1,0,0,1,0,0,1
117,Rs,12,4.896230018,1,1,0,0,0,0,1,1
117,s,13,2.931173122,0,1,0,0,1,0,0,1
117,Rs,14,4.966117034,1,1,0,0,0,0,0,1
117,Rs,15,4.205582209,1,1,0,0,0,0,1,1
117,s,16,2.959949722,0,1,0,0,1,0,0,1
117,s,17,3.029837016,0,1,0,0,1,0,1,1
117,Rs,18,4.152139359,1,1,0,0,0,0,1,1
117,Rs,19,4.213804015,1,1,0,0,0,0,0,1
117,s,20,2.676291305,0,1,0,0,1,0,0,1
117,s,21,3.021614655,0,1,0,0,1,0,0,1
117,s,22,3.021614655,0,1,0,0,1,0,0,1
117,Rs,23,3.021614655,1,1,0,0,0,0,1,1
117,Rs,24,3.009281669,1,1,0,0,0,0,1,1
117,u,25,2.984615695,0,0,0,1,0,0,0,1
117,u,26,2.984615695,0,0,0,1,0,0,1,1
117,Tu,27,2.984615695,0,0,1,1,0,0,0,1
117,Tu,28,2.984615695,0,0,1,1,0,0,1,1
117,u,29,2.984615695,0,0,0,1,0,1,1,1
117,Tu,30,3.584821694,0,0,1,1,0,0,1,1
117,Tu,31,3.930145598,0,0,1,1,0,0,1,1
117,u,32,3.025726113,0,0,0,1,0,1,0,1
117,Tu,33,4.164471514,0,0,1,1,0,0,1,1
117,Tu,34,4.291913393,0,0,1,1,0,0,0,1
117,u,35,2.285746357,0,0,0,1,0,1,0,1
117,u,36,1.952755717,0,0,0,1,0,1,0,1
117,Tu,37,3.576599611,0,0,1,1,0,0,1,1
117,u,38,2.096640654,0,0,0,1,0,1,0,1
117,u,39,1.92397884,0,0,0,1,0,1,0,1
117,Tu,40,3.995921158,0,0,1,1,0,0,1,1
117,u,41,1.619764522,0,0,0,1,0,1,0,1
117,Tu,42,3.971254631,0,0,1,1,0,0,1,1
117,u,43,1.895201686,0,0,0,1,0,1,0,1
117,Tu,44,4.172694429,0,0,1,1,0,0,1,1
117,u,45,1.595098548,0,0,0,1,0,1,0,1
117,u,46,1.595098548,0,0,0,1,0,1,1,1
117,Tu,47,3.399826894,0,0,1,1,0,0,0,1
117,Tu,48,2.853063745,0,0,1,1,0,0,1,1
117,Tu,49,2.996948682,0,0,1,1,0,0,1,1
117,s,50,2.996948682,0,1,0,0,1,0,0,1
117,Tu,51,2.902395969,0,0,1,1,0,0,1,1
117,s,52,2.158305587,0,1,0,0,1,0,0,1
117,u,53,1.86231363,0,0,0,1,0,1,1,1
117,Rs,54,1.553988962,1,1,0,0,0,0,0,1
117,Rs,55,1.459435972,1,1,0,0,0,0,1,1
117,u,56,1.278552075,0,0,0,1,0,1,0,1
117,s,57,1.212776238,0,1,0,0,1,0,0,1
117,Rs,58,2.943506109,1,1,0,0,0,0,1,1
117,Rs,59,3.301162723,1,1,0,0,0,0,1,1
117,Tu,60,3.461491827,0,0,1,1,0,0,1,1
117,s,61,1.508767919,0,1,0,0,1,0,1,1
117,Tu,62,3.025726113,0,0,1,1,0,0,0,1
117,u,63,2.996948682,0,0,0,1,0,1,0,1
117,u,64,2.096640654,0,0,0,1,0,1,0,1
117,Ru,65,3.021614655,1,0,0,1,0,0,0,0
117,Tu,66,3.021614655,0,0,1,1,0,0,0,0
117,R,67,3.013393126,1,0,0,0,0,0,0,0
117,T,68,3.013393126,0,0,1,0,0,0,0,0
117,Rs,69,3.013393126,1,1,0,0,0,0,0,0
117,u,70,3.013393126,0,0,0,1,0,1,0,0
117,Ts,71,3.190165566,0,1,1,0,0,0,0,0
117,s,72,3.190165566,0,1,0,0,1,0,0,0
117,R,73,3.190165566,1,0,0,0,0,0,0,0
117,s,74,3.190165566,0,1,0,0,1,0,0,0
117,Ts,75,3.091501949,0,1,1,0,0,0,0,0
117,T,76,3.091501949,0,0,1,0,0,0,0,0
117,Ru,77,3.091501949,1,0,0,1,0,0,0,0
117,Tu,78,3.091501949,0,0,1,1,0,0,0,0
117,Rs,79,3.066835976,1,1,0,0,0,0,0,0
117,u,80,3.066835976,0,0,0,1,0,1,0,0
118,Tu,1,4.834490741,0,0,1,1,0,0,1,1
118,Tu,2,4.892361111,0,0,1,1,0,0,1,1
118,u,3,1.148148148,0,0,0,1,0,1,0,1
118,u,4,1.032407407,0,0,0,1,0,1,0,1
118,u,5,1.084490741,0,0,0,1,0,1,0,1
118,Tu,6,4.811342593,0,0,1,1,0,0,1,1
118,Tu,7,4.793981481,0,0,1,1,0,0,0,1
118,u,8,1.096064815,0,0,0,1,0,1,0,1
118,u,9,3.040509259,0,0,0,1,0,1,0,1
118,Tu,10,2.976851852,0,0,1,1,0,0,1,1
118,Tu,11,4.701388889,0,0,1,1,0,0,1,1
118,u,12,1.06712963,0,0,0,1,0,1,0,1
118,Tu,13,4.875,0,0,1,1,0,0,0,1
118,u,14,1.194444444,0,0,0,1,0,1,1,1
118,u,15,4.770833333,0,0,0,1,0,1,0,1
118,Tu,16,1.142361111,0,0,1,1,0,0,1,1
118,Tu,17,4.921296296,0,0,1,1,0,0,1,1
118,u,18,4.695601852,0,0,0,1,0,1,0,1
118,u,19,4.875,0,0,0,1,0,1,1,1
118,Tu,20,1.177083333,0,0,1,1,0,0,0,1
118,u,21,2.94212963,0,0,0,1,0,1,0,1
118,u,22,1.18287037,0,0,0,1,0,1,1,1
118,Tu,23,1.020833333,0,0,1,1,0,0,1,1
118,Tu,24,4.759259259,0,0,1,1,0,0,1,1
118,Rs,25,4.915509259,1,1,0,0,0,0,1,1
118,s,26,1.211805556,0,1,0,0,0,0,0,1
118,s,27,4.62037037,0,1,0,0,1,0,0,1
118,Rs,28,4.799768519,1,1,0,0,0,0,1,1
118,s,29,1.28125,0,1,0,0,1,0,0,1
118,Rs,30,4.81712963,1,1,0,0,0,0,1,1
118,s,31,4.707175926,0,1,0,0,1,0,1,1
118,Rs,32,1.304398148,1,1,0,0,0,0,1,1
118,s,33,1.292824074,0,1,0,0,1,0,1,1
118,Rs,34,4.71875,1,1,0,0,0,0,0,1
118,s,35,2.832175926,0,1,0,0,1,0,0,1
118,Rs,36,4.93287037,1,1,0,0,0,0,1,1
118,s,37,4.822916667,0,1,0,0,1,0,0,1
118,s,38,4.741898148,0,1,0,0,1,0,0,1
118,Rs,39,4.875,1,1,0,0,0,0,1,1
118,Rs,40,1.344907407,1,1,0,0,0,0,1,1
118,s,41,1.148148148,0,1,0,0,1,0,0,1
118,Rs,42,1.130787037,1,1,0,0,0,0,0,1
118,Rs,43,1.206018519,1,1,0,0,0,0,1,1
118,s,44,1.425925926,0,1,0,0,1,0,1,1
118,Rs,45,2.699074074,1,1,0,0,0,0,0,1
118,Rs,46,4.475694444,1,1,0,0,0,0,1,1
118,s,47,4.475694444,0,1,0,0,1,0,0,1
118,s,48,4.475694444,0,1,0,0,1,0,0,1
118,Rs,49,4.608796296,1,1,0,0,0,0,0,1
118,Rs,50,4.631944444,1,1,0,0,0,0,1,1
118,Tu,51,4.631944444,0,0,1,1,0,0,1,1
118,s,52,1.055555556,0,1,0,0,1,0,0,1
118,u,53,1.090277778,0,0,0,1,0,1,1,1
118,s,54,4.516203704,0,1,0,0,1,0,0,1
118,u,55,4.516203704,0,0,0,1,0,1,0,1
118,Tu,56,4.516203704,0,0,1,1,0,0,1,1
118,Tu,57,4.516203704,0,0,1,1,0,0,1,1
118,Rs,58,4.516203704,1,1,0,0,0,0,1,1
118,u,59,1.350694444,0,0,0,1,0,1,0,1
118,Tu,60,4.40625,0,0,1,1,0,0,0,1
118,s,61,3.127314815,0,1,0,0,1,0,1,1
118,u,62,3.127314815,0,0,0,1,0,1,0,1
118,s,63,3.127314815,0,1,0,0,1,0,0,1
118,Rs,64,4.730324074,1,1,0,0,0,0,1,1
118,T,65,4.730324074,0,0,1,0,0,0,0,0
118,Ru,66,4.730324074,1,0,0,1,0,0,0,0
118,R,67,4.377314815,1,0,0,0,0,0,0,0
118,Rs,68,1.501157407,1,1,0,0,0,0,0,0
118,s,69,2.664351852,0,1,0,0,1,0,0,0
118,u,70,2.664351852,0,0,0,1,0,1,0,0
118,Tu,71,4.62037037,0,0,1,1,0,0,0,0
118,Ts,72,1.234953704,0,1,1,0,0,0,0,0
118,T,73,4.284722222,0,0,1,0,0,0,0,0
118,Tu,74,4.765046296,0,0,1,1,0,0,0,0
118,Ru,75,4.765046296,1,0,0,1,0,0,0,0
118,s,76,1.304398148,0,1,0,0,1,0,0,0
118,R,77,4.423611111,1,0,0,0,0,0,0,0
118,Rs,78,4.527777778,1,1,0,0,0,0,0,0
118,u,79,2.762731481,0,0,0,1,0,1,0,0
118,Ts,80,2.803240741,0,1,1,0,0,0,0,0
