ID,trial,stimulus,DV
216,1,U,3.024672068
216,2,U,1.021257716
216,3,U,1.022395833
216,4,U,1.044135802
216,5,U,1.045524691
216,1,UM,3.007368827
216,2,UM,1.071662809
216,3,UM,1.035686728
216,4,UM,1.045524691
216,5,UM,1.053009259
216,1,UMS,1.9987654325
216,2,UMS,1.06086034
216,3,UMS,1.06086034
216,4,UMS,1.014525463
216,5,UMS,1.014525463
217,1,UMN,3
217,2,UMN,2.969933812
217,3,UMN,1.01456221
217,4,UMN,5
217,5,UMN,5
217,1,M,1
217,2,M,1
217,3,M,5
217,4,M,5
217,5,M,4.811562632
217,1,N,5
217,2,N,5
217,3,N,1.01456221
217,4,N,5
217,5,N,5
217,1,MN,5
217,2,MN,1
217,3,MN,1
217,4,MN,5
217,5,MN,4.811562632
217,1,U,5
217,2,U,1
217,3,U,1.01456221
217,4,U,1
217,5,U,1
217,1,UM,5
217,2,UM,4.99866216
217,3,UM,1
217,4,UM,5
217,5,UM,1.066711555
217,1,UMS,1
217,2,UMS,1
217,3,UMS,1
217,4,UMS,1
217,5,UMS,1
218,1,UMN,3.9732512485
218,2,UMN,2.9897120125
218,3,UMN,4.895061854
218,4,UMN,4.9609057265
218,5,UMN,4.93209864
218,1,M,4.991769924
218,2,M,4.979424119
218,3,M,4.950617661
218,4,M,4.864197656
218,5,M,4.942386706
218,1,N,4.962962837
218,2,N,4.995884774
218,3,N,4.979424119
218,4,N,4.83127572
218,5,N,4.942386706
218,1,MN,1.831275657
218,2,MN,1.024691358
218,3,MN,1.028806679
218,4,MN,1.041152326
218,5,MN,4.962962837
218,1,U,2.942386768
218,2,U,1.04526749
218,3,U,1.037037006
218,4,U,1.020576194
218,5,U,1.094650237
218,1,UM,4.95473251
218,2,UM,4.950617661
218,3,UM,4.925926052
218,4,UM,1.028806679
218,5,UM,1.041152326
218,1,UMS,2.0041152735
218,2,UMS,1.037037084
218,3,UMS,1.04526749
218,4,UMS,1.032921842
218,5,UMS,1.0534979735
219,1,UMN,2.9444444445
219,2,UMN,3.3950617285
219,3,UMN,4.179012346
219,4,UMN,1.8395061725
219,5,UMN,3.012345679
219,1,M,4.95473251
219,2,M,2.386831276
219,3,M,1.670781893
219,4,M,3.917695473
219,5,M,2.938271605
219,1,N,4.489711934
219,2,N,4.226337449
219,3,N,2.592592593
219,4,N,2.835390947
219,5,N,3.378600823
219,1,MN,4.353909465
219,2,MN,4.296296296
219,3,MN,1.530864198
219,4,MN,3.41563786
219,5,MN,3.679012346
219,1,U,4.16872428
219,2,U,3.839506173
219,3,U,2.576131687
219,4,U,1.967078189
219,5,U,1.518518519
219,1,UM,4.201646091
219,2,UM,2.049382716
219,3,UM,3.205761317
219,4,UM,1.991769547
219,5,UM,3.325102881
219,1,UMS,3.004115226
219,2,UMS,3.004115226
219,3,UMS,3.004115226
219,4,UMS,3.004115226
219,5,UMS,3.004115226
220,1,UMN,3.026749191
220,2,UMN,3.0452674265
220,3,UMN,4.4238682495
220,4,UMN,4.687242798
220,5,UMN,4.650206012
220,1,M,4.744856344
220,2,M,4.547325354
220,3,M,4.637860208
220,4,M,4.489711809
220,5,M,4.872427984
220,1,N,4.58024729
220,2,N,3.868312694
220,3,N,4.242798542
220,4,N,4.489711809
220,5,N,4.650206012
220,1,MN,4.63374473
220,2,MN,4.646090535
220,3,MN,4.695473125
220,4,MN,4.489711809
220,5,MN,4.477366632
220,1,U,4.58024729
220,2,U,1.456790123
220,3,U,1.448559639
220,4,U,1.345678981
220,5,U,1.403292212
220,1,UM,1.308642038
220,2,UM,1.534979487
220,3,UM,4.559671159
220,4,UM,4.489711809
220,5,UM,4.872427984
220,1,UMS,1.4300412465
220,2,UMS,1.31069962
220,3,UMS,1.263374454
220,4,UMS,1.263374454
220,5,UMS,1.263374454
221,1,UMN,1.019547325
221,2,UMN,1.024691358
221,3,UMN,1.0375514405
221,4,UMN,1.0272633745
221,5,UMN,1.024691358
221,1,M,1.019547325
221,2,M,1.029835391
221,3,M,1.034979424
221,4,M,1.019547325
221,5,M,1.019547325
221,1,N,4.970164609
221,2,N,4.949588477
221,3,N,4.970164609
221,4,N,4.975308642
221,5,N,4.944444444
221,1,MN,1.029835391
221,2,MN,4.965020576
221,3,MN,4.944444444
221,4,MN,1.055555556
221,5,MN,4.404320988
221,1,U,1.019547325
221,2,U,4.929012346
221,3,U,2.938271605
221,4,U,2.002057613
221,5,U,2.259259259
221,1,UM,1.029835391
221,2,UM,1.986625514
221,3,UM,3.848765432
221,4,UM,1.014403292
221,5,UM,3.504115226
221,1,UMS,2.984567901
221,2,UMS,3.4886831275
221,3,UMS,2.1666666665
221,4,UMS,2.727366255
221,5,UMS,3.6635802465
222,1,UMN,3.9939108455
222,2,UMN,5
222,3,UMN,5
222,4,UMN,5
222,5,UMN,5
222,1,M,5
222,2,M,5
222,3,M,5
222,4,M,5
222,5,M,1
222,1,N,5
222,2,N,5
222,3,N,5
222,4,N,5
222,5,N,5
222,1,MN,1
222,2,MN,1
222,3,MN,1
222,4,MN,1
222,5,MN,1
222,1,U,2.984553717
222,2,U,1
222,3,U,1
222,4,U,1
222,5,U,1
222,1,UM,2.95788654
222,2,UM,1
222,3,UM,1
222,4,UM,5
222,5,UM,1
222,1,UMS,1.981987847
222,2,UMS,1
222,3,UMS,1
222,4,UMS,1
222,5,UMS,1
223,1,UMN,4.6098296955
223,2,UMN,4.646081349
223,3,UMN,4.5097800925
223,4,UMN,3.0218088625
223,5,UMN,4.571478175
223,1,M,4.518386243
223,2,M,1.250777116
223,3,M,4.415261243
223,4,M,4.594378307
223,5,M,4.571478175
223,1,N,4.683713624
223,2,N,4.45406746
223,3,N,4.449470899
223,4,N,4.571478175
223,5,N,4.571478175
223,1,MN,4.637053571
223,2,MN,4.565376984
223,3,MN,1.356464947
223,4,MN,4.702794312
223,5,MN,4.571478175
223,1,U,4.647255291
223,2,U,4.553488757
223,3,U,4.748015873
223,4,U,4.571478175
223,5,U,4.571478175
223,1,UM,1.346593915
223,2,UM,1.242328042
223,3,UM,1.345205026
223,4,UM,4.571478175
223,5,UM,4.571478175
223,1,UMS,2.9103257275
223,2,UMS,3.72942295
223,3,UMS,3.8019675925
223,4,UMS,4.668163029
223,5,UMS,2.2103339945
224,1,UMN,4.562962963
224,2,UMN,4.990123456499999
224,3,UMN,4.9827160495
224,4,UMN,4.977777778
224,5,UMN,4.9679012345
224,1,M,4.980246914
224,2,M,4.995061728
224,3,M,4.990123457
224,4,M,4.995061728
224,5,M,4.97037037
224,1,N,4.990123457
224,2,N,4.985185185
224,3,N,4.975308642
224,4,N,4.980246914
224,5,N,4.985185185
224,1,MN,1.750617284
224,2,MN,1.019753086
224,3,MN,1.034567901
224,4,MN,1.054320988
224,5,MN,1.019753086
224,1,U,2.995061728
224,2,U,1.019753086
224,3,U,1.024691358
224,4,U,1.019753086
224,5,U,1
224,1,UM,2.392592593
224,2,UM,1.325925926
224,3,UM,1.024691358
224,4,UM,1.014814815
224,5,UM,1.019753086
224,1,UMS,1.4271604935
224,2,UMS,1.019753086
224,3,UMS,1.019753086
224,4,UMS,1.019753086
224,5,UMS,1.019753086
225,1,UMN,3.0028935185
225,2,UMN,4.97337963
225,3,UMN,3
225,4,UMN,4.990740741
225,5,UMN,4.9704861115
225,1,M,4.979166667
225,2,M,4.938657407
225,3,M,4.984953704
225,4,M,4.97337963
225,5,M,4.996527778
225,1,N,4.984953704
225,2,N,4.979166667
225,3,N,4.97337963
225,4,N,4.996527778
225,5,N,4.984953704
225,1,MN,1.043981481
225,2,MN,1.020833333
225,3,MN,1.009259259
225,4,MN,1.020833333
225,5,MN,1.009259259
225,1,U,1.032407407
225,2,U,1.015046296
225,3,U,1.02662037
225,4,U,1.003472222
225,5,U,1.009259259
225,1,UM,2.982638889
225,2,UM,1.015046296
225,3,UM,4.979166667
225,4,UM,1.038194444
225,5,UM,1.02662037
225,1,UMS,1.5358796295
225,2,UMS,1.020833333
225,3,UMS,1.02662037
225,4,UMS,1.015046296
225,5,UMS,1.015046296
226,1,UMN,2.975308642
226,2,UMN,4.971193416
226,3,UMN,4.940329218500001
226,4,UMN,4.956790123499999
226,5,UMN,4.940329218
226,1,M,4.008230453
226,2,M,1.032921811
226,3,M,4.962962963
226,4,M,4.975308642
226,5,M,4.971193416
226,1,N,4.95473251
226,2,N,4.930041152
226,3,N,4.983539095
226,4,N,4.962962963
226,5,N,4.971193416
226,1,MN,4.979423868
226,2,MN,1.053497942
226,3,MN,4.95473251
226,4,MN,1.037037037
226,5,MN,1.020576132
226,1,U,3.004115226
226,2,U,2.975308642
226,3,U,2.979423868
226,4,U,1.008230453
226,5,U,4.962962963
226,1,UM,1.053497942
226,2,UM,3.053497942
226,3,UM,2.930041152
226,4,UM,2.950617284
226,5,UM,1.004115226
226,1,UMS,1.024691358
226,2,UMS,1.024691358
226,3,UMS,1.0164609055
226,4,UMS,1.022633745
226,5,UMS,1.032921811
227,1,UMN,2.783795141
227,2,UMN,3.7442370755
227,3,UMN,1.923303675
227,4,UMN,4.1482008945
227,5,UMN,3.2601386175
227,1,M,2.97577909
227,2,M,2.982740614
227,3,M,3.338050371
227,4,M,2.101898319
227,5,M,2.510656035
227,1,N,4.441318339
227,2,N,4.719205629
227,3,N,4.397017365
227,4,N,4.361021191
227,5,N,3.657434534
227,1,MN,2.051857026
227,2,MN,3.040612492
227,3,MN,1.779524941
227,4,MN,2.226231956
227,5,MN,3.07389775
227,1,U,2.997633946
227,2,U,2.086451903
227,3,U,2.241025069
227,4,U,3.025161555
227,5,U,2.404024352
227,1,UM,3.018823192
227,2,UM,3.424494237
227,3,UM,2.978208942
227,4,UM,2.978899167
227,5,UM,2.030022515
227,1,UMS,1.0918972815
227,2,UMS,1.060961751
227,3,UMS,1.0207883105
227,4,UMS,1.022864385
227,5,UMS,1.065052048
228,1,UMN,2.8350694445
228,2,UMN,2.939236111
228,3,UMN,4.0474537035
228,4,UMN,4.71875
228,5,UMN,4.391782407499999
228,1,M,4.215277778
228,2,M,4.967592593
228,3,M,4.284722222
228,4,M,4.712962963
228,5,M,4.25
228,1,N,1.96412037
228,2,N,3.804398148
228,3,N,3.063657407
228,4,N,4.712962963
228,5,N,4.950231481
228,1,MN,4.099537037
228,2,MN,1.668981481
228,3,MN,4.053240741
228,4,MN,4.765046296
228,5,MN,4.950231481
228,1,U,2.953703704
228,2,U,1.015046296
228,3,U,1.015046296
228,4,U,1.049768519
228,5,U,1.020833333
228,1,UM,3.978009259
228,2,UM,4.539351852
228,3,UM,1.043981481
228,4,UM,4.643518519
228,5,UM,4.221064815
228,1,UMS,1.611111111
228,2,UMS,1.02662037
228,3,UMS,1.02662037
228,4,UMS,1.02662037
228,5,UMS,1.0295138885
229,1,UMN,4.9687838045
229,2,UMN,2.932004327
229,3,UMN,4.95023953
229,4,UMN,4.978055942
229,5,UMN,3.129809921
229,1,M,1.009581208
229,2,M,2.932004327
229,3,M,3.061814248
229,4,M,4.978055942
229,5,M,3.129809921
229,1,N,4.978055942
229,2,N,4.965693092
229,3,N,4.934785968
229,4,N,4.978055942
229,5,N,4.978055942
229,1,MN,3.018544274
229,2,MN,2.932004327
229,3,MN,4.934785968
229,4,MN,4.978055942
229,5,MN,4.978055942
229,1,U,3.074177098
229,2,U,2.932004327
229,3,U,3.061814248
229,4,U,4.978055942
229,5,U,4.978055942
229,1,UM,3.074177098
229,2,UM,1.052851182
229,3,UM,2.925822902
229,4,UM,3.061814248
229,5,UM,3.129809921
229,1,UMS,1.089939731
229,2,UMS,2.808375831
229,3,UMS,1.065214032
229,4,UMS,2.919641477
229,5,UMS,2.919641477
230,1,UMN,4.467889908
230,2,UMN,3.788311247
230,3,UMN,4.4542983355
230,4,UMN,4.3557594295
230,5,UMN,4.3591573225
230,1,M,4.359157322
230,2,M,4.24362895
230,3,M,4.413523615
230,4,M,4.134896364
230,5,M,4.590214067
230,1,N,4.318382603
230,2,N,4.386340469
230,3,N,4.297995243
230,4,N,4.250424737
230,5,N,4.094121645
230,1,MN,4.365953109
230,2,MN,4.080530071
230,3,MN,4.128100578
230,4,MN,4.576622494
230,5,MN,4.352361536
230,1,U,4.297995243
230,2,U,4.148487937
230,3,U,4.440706762
230,4,U,4.508664628
230,5,U,4.624193
230,1,UM,4.066938498
230,2,UM,4.257220523
230,3,UM,3.937818552
230,4,UM,4.420319402
230,5,UM,4.542643561
230,1,UMS,4.060142712
230,2,UMS,4.3149847095
230,3,UMS,4.3251783895
230,4,UMS,4.049949031500001
230,5,UMS,4.1824668705
231,1,UMN,4.969444444500001
231,2,UMN,4.9833333335
231,3,UMN,4.961111111
231,4,UMN,4.9555555555
231,5,UMN,4.9166666665
231,1,M,4.977777778
231,2,M,4.944444444
231,3,M,4.966666667
231,4,M,4.944444444
231,5,M,4.955555556
231,1,N,4.944444444
231,2,N,4.955555556
231,3,N,4.988888889
231,4,N,4.927777778
231,5,N,4.9
231,1,MN,3.005555556
231,2,MN,4.972222222
231,3,MN,4.977777778
231,4,MN,3.016666667
231,5,MN,4.927777778
231,1,U,3
231,2,U,4.988888889
231,3,U,4.988888889
231,4,U,3.1
231,5,U,3
231,1,UM,3.055555556
231,2,UM,1.083333333
231,3,UM,4.966666667
231,4,UM,4.983333333
231,5,UM,4.966666667
231,1,UMS,2.0444444445
231,2,UMS,1.9333333335
231,3,UMS,3.113888889
231,4,UMS,2.0333333335
231,5,UMS,3.005555556
232,1,UMN,3.9300414035
232,2,UMN,4.930041529
232,3,UMN,4.860082179000001
232,4,UMN,4.938271856
232,5,UMN,4.9526750855
232,1,M,4.967078315
232,2,M,4.930041529
232,3,M,4.983538969
232,4,M,4.843621525
232,5,M,4.893004115
232,1,N,4.950617661
232,2,N,4.930041529
232,3,N,4.748971193
232,4,N,4.946502183
232,5,N,4.934156379
232,1,MN,1.004115226
232,2,MN,1.08230459
232,3,MN,1.078189269
232,4,MN,1.131687337
232,5,MN,1.061728458
232,1,U,3.061728395
232,2,U,1.08230459
232,3,U,1.098765401
232,4,U,1.028806679
232,5,U,1.041152326
