ID,trial,stimulus,DV
132,10,C,4.863425926
133,1,BC,2.971193416
133,2,BC,1.604938272
133,3,BC,3.897119342
133,4,BC,4.057613169
133,5,BC,4.695473251
133,6,BC,3.238683128
133,7,BC,1.514403292
133,8,BC,2.703703704
133,9,BC,3
133,10,BC,1.78600823
133,1,B,2.971193416
133,2,B,2.012345679
133,3,B,2.329218107
133,4,B,1.366255144
133,5,B,1.131687243
133,6,B,2.172839506
133,7,B,1.33744856
133,8,B,1.234567901
133,9,B,1.320987654
133,10,B,1.065843621
133,1,C,3.069958848
133,2,C,1.748971193
133,3,C,2.407407407
133,4,C,1.732510288
133,5,C,1.325102881
133,6,C,1.901234568
133,7,C,1.732510288
133,8,C,1.320987654
133,9,C,1.251028807
133,10,C,1.049382716
134,1,BC,2.995360705
134,2,BC,3.737647878
134,3,BC,3.918580376
134,4,BC,2.234516354
134,5,BC,3.27835769
134,6,BC,3.366504291
134,7,BC,3.742287172
134,8,BC,2.364416609
134,9,BC,2.355138019
134,10,BC,3.658779865
134,1,B,3.705172814
134,2,B,2.308745071
134,3,B,2.364416609
134,4,B,3.668058455
134,5,B,3.54743679
134,6,B,3.621665507
134,7,B,2.382973788
134,8,B,2.633495709
134,9,B,3.514961726
134,10,B,2.911853398
134,1,C,2.976803526
134,2,C,3.890744607
134,3,C,2.011830202
134,4,C,3.640222686
134,5,C,2.234516354
134,6,C,3.649501276
134,7,C,3.640222686
134,8,C,3.482486662
134,9,C,3.556715379
134,10,C,3.556715379
135,1,BC,3.21399177
135,2,BC,4.991769547
135,3,BC,4.95473251
135,4,BC,4.485596708
135,5,BC,4.897119342
135,6,BC,3.028806584
135,7,BC,4.106995885
135,8,BC,4.497942387
135,9,BC,3.736625514
135,10,BC,4.87654321
135,1,B,2.946502058
135,2,B,1.283950617
135,3,B,1.020576132
135,4,B,1.016460905
135,5,B,1.04526749
135,6,B,3.028806584
135,7,B,4.21399177
135,8,B,1.049382716
135,9,B,3.04526749
135,10,B,2.987654321
135,1,C,3.028806584
135,2,C,1.020576132
135,3,C,1.016460905
135,4,C,1.04526749
135,5,C,1
135,6,C,1.012345679
135,7,C,1.238683128
135,8,C,1.049382716
135,9,C,1.037037037
135,10,C,1.065843621
136,1,BC,3.810699588
136,2,BC,4.304526749
136,3,BC,4.670781893
136,4,BC,4.666666667
136,5,BC,4.728395062
136,6,BC,2.967078189
136,7,BC,4.090534979
136,8,BC,4.296296296
136,9,BC,4.374485597
136,10,BC,4.621399177
136,1,B,2.958847737
136,2,B,1.637860082
136,3,B,1.510288066
136,4,B,1.390946502
136,5,B,1.600823045
136,6,B,1.312757202
136,7,B,1.580246914
136,8,B,1.378600823
136,9,B,1.481481481
136,10,B,1.41563786
136,1,C,2.995884774
136,2,C,1.473251029
136,3,C,1.633744856
136,4,C,1.576131687
136,5,C,1.604938272
136,6,C,2.983539095
136,7,C,1.49382716
136,8,C,1.378600823
136,9,C,1.522633745
136,10,C,1.477366255
137,1,BC,2.994212963
137,2,BC,4.869212963
137,3,BC,4.834490741
137,4,BC,4.886574074
137,5,BC,4.828703704
137,6,BC,2.976851852
137,7,BC,4.267361111
137,8,BC,4.452546296
137,9,BC,4.278935185
137,10,BC,3.885416667
137,1,B,2.994212963
137,2,B,1.101851852
137,3,B,1.18287037
137,4,B,1.090277778
137,5,B,1.125
137,6,B,2.976851852
137,7,B,2.033564815
137,8,B,3.555555556
137,9,B,2.484953704
137,10,B,1.229166667
137,1,C,1.153935185
137,2,C,1.18287037
137,3,C,1.18287037
137,4,C,1.113425926
137,5,C,1.049768519
137,6,C,2.976851852
137,7,C,3.734953704
137,8,C,2.930555556
137,9,C,1.90625
137,10,C,3.393518519
138,1,BC,4.823045519
138,2,BC,4.641975309
138,3,BC,4.954732636
138,4,BC,4.962962963
138,5,BC,4.946502309
138,6,BC,1.106995948
138,7,BC,4.868312883
138,8,BC,4.584362266
138,9,BC,1.045267553
138,10,BC,3.008230704
138,1,B,1.074074074
138,2,B,1.02880671
138,3,B,1.053498068
138,4,B,1.016461031
138,5,B,1.037037037
138,6,B,1.218107059
138,7,B,1.008230515
138,8,B,1.135802469
138,9,B,1.074074074
138,10,B,1.032921873
138,1,C,1.111111111
138,2,C,1.135802469
138,3,C,1.053498068
138,4,C,1.024691358
138,5,C,1.053498068
138,6,C,1.037037037
138,7,C,1.057613232
138,8,C,1.08230459
138,9,C,1.098765432
138,10,C,1.032921873
139,1,BC,2.953703704
139,2,BC,4.203703704
